grid_id,area_km2,distance_to_bell_m,distance_to_bell_km,final_grid_id,poi_total,final_grid_id_cat,catering,life_service,shopping,poi_density,road_length_m,road_density_km_per_km2,intersection_count,mean_intersection_degree,intersection_density_n_per_km2,model_fitted,model_residual
1361,0.25,4976.598845930092,4.976598845930091,1361.0,176.0,1361.0,66.0,54.0,56.0,704.0,5405.034020803743,21.620136083214973,12.0,3.5,48.0,490.22699704759344,213.77300295240656
1362,0.25,4515.713885182712,4.515713885182712,1362.0,138.0,1362.0,50.0,46.0,42.0,552.0,7009.011935044772,28.03604774017909,29.0,3.5517241379310347,116.0,564.0115552738316,-12.011555273831618
1363,0.25,4064.087562092034,4.064087562092034,1363.0,137.0,1363.0,55.0,31.0,51.0,548.0,5475.629987584964,21.902519950339855,12.0,3.25,48.0,593.4698779547618,-45.46987795476184
1395,0.25,4814.439632325349,4.814439632325349,1395.0,121.0,1395.0,26.0,38.0,57.0,484.0,3901.5379720050473,15.60615188802019,6.0,3.3333333333333335,24.0,493.7126537487535,-9.712653748753496
1396,0.25,4336.353859272126,4.336353859272126,1396.0,12.0,1396.0,11.0,1.0,0.0,48.0,3761.991797451322,15.047967189805288,6.0,3.3333333333333335,24.0,563.7279177455248,-515.7279177455248
1397,0.25,3863.8194331960563,3.8638194331960563,1397.0,107.0,1397.0,25.0,51.0,31.0,428.0,5647.711665499906,22.590846661999624,18.0,3.388888888888889,72.0,639.6843333649606,-211.6843333649606
1399,0.25,4209.068506548281,4.209068506548281,1399.0,40.0,1399.0,11.0,17.0,12.0,160.0,5195.625527980073,20.78250211192029,18.0,3.388888888888889,72.0,589.1228936027576,-429.1228936027576
1400,0.25,3720.402332051711,3.720402332051711,1400.0,49.0,1400.0,15.0,17.0,17.0,196.0,7506.678284428808,30.026713137715234,16.0,3.4375,64.0,666.5975226453704,-470.5975226453704
1402,0.25,4700.119346707842,4.700119346707842,1402.0,45.0,1402.0,13.0,18.0,14.0,180.0,4656.828292281944,18.627313169127778,13.0,3.3076923076923075,52.0,507.33746833224234,-327.33746833224234
1403,0.25,3640.5612771011183,3.6405612771011184,1403.0,42.0,1403.0,2.0,18.0,22.0,168.0,7317.780301190255,29.27112120476102,15.0,3.2666666666666666,60.0,657.5211928156812,-489.52119281568116
1404,0.25,4138.6653153896,4.1386653153896,1404.0,22.0,1404.0,5.0,8.0,9.0,88.0,4768.429977485731,19.073719909942923,8.0,3.125,32.0,567.351208998617,-479.35120899861704
1425,0.25,4637.177457601732,4.637177457601732,1425.0,225.0,1425.0,79.0,64.0,82.0,900.0,7659.925373833986,30.63970149533594,25.0,3.08,100.0,488.8736653849122,411.1263346150878
1427,0.25,3628.495461251184,3.6284954612511844,1427.0,52.0,1427.0,21.0,9.0,22.0,208.0,7806.945762646222,31.227783050584886,22.0,3.3636363636363638,88.0,671.0772689727241,-463.07726897272414
1428,0.25,4128.05565524512,4.12805565524512,1428.0,55.0,1428.0,19.0,13.0,23.0,220.0,5891.6233959162855,23.566493583665142,13.0,3.3076923076923075,52.0,591.1157203495244,-371.1157203495244
1429,0.25,4627.710845902322,4.627710845902322,1429.0,78.0,1429.0,33.0,15.0,30.0,312.0,4389.270969712553,17.55708387885021,11.0,3.090909090909091,44.0,491.58631063693184,-179.58631063693184
1431,0.25,3684.8707185344724,3.6848707185344725,1431.0,168.0,1431.0,48.0,42.0,78.0,672.0,5395.595696125842,21.582382784503366,15.0,3.6666666666666665,60.0,699.661932715477,-27.66193271547695
1433,0.25,4672.044581687369,4.672044581687369,1433.0,196.0,1433.0,61.0,62.0,73.0,784.0,4646.669505290032,18.58667802116013,12.0,3.0833333333333335,48.0,484.17265255643713,299.82734744356287
1434,0.25,4177.695105293532,4.177695105293532,1434.0,91.0,1434.0,29.0,18.0,44.0,364.0,3245.498693728828,12.981994774915313,6.0,3.6666666666666665,24.0,627.4882109947487,-263.48821099474867
1455,0.25,3806.647489892527,3.8066474898925273,1455.0,44.0,1455.0,17.0,14.0,13.0,176.0,2998.3008323129707,11.993203329251882,8.0,3.0,32.0,600.778124524982,-424.778124524982
1457,0.25,4768.678378048432,4.768678378048432,1457.0,24.0,1457.0,8.0,6.0,10.0,96.0,3603.5718491754656,14.414287396701862,12.0,3.25,48.0,490.28313873465135,-394.28313873465135
1458,0.25,4285.490554509,4.285490554509,1458.0,15.0,1458.0,4.0,4.0,7.0,60.0,3040.931265965027,12.163725063860108,11.0,3.5454545454545454,44.0,596.9653477539609,-536.9653477539609
1459,0.25,3987.8387645813104,3.9878387645813103,1459.0,34.0,1459.0,3.0,15.0,16.0,136.0,3375.9065027401107,13.503626010960442,4.0,3.0,16.0,574.2428129840666,-438.24281298406663
1460,0.25,4447.215105296591,4.447215105296591,1460.0,104.0,1460.0,32.0,39.0,33.0,416.0,6325.581197980622,25.302324791922487,14.0,3.4285714285714284,56.0,559.0709091845252,-143.07090918452525
1462,0.25,4914.528092630963,4.914528092630963,1462.0,22.0,1462.0,8.0,6.0,8.0,88.0,1972.0845993171883,7.888338397268753,2.0,3.5,8.0,499.31720726439727,-411.31720726439727
1463,0.25,4220.799795333784,4.220799795333783,1463.0,138.0,1463.0,49.0,33.0,56.0,552.0,1018.4126260513203,4.073650504205282,0.0,0.0,0.0,175.40220800673546,376.59779199326454
1476,0.25,4657.254029229078,4.657254029229078,1476.0,210.0,1476.0,74.0,51.0,85.0,840.0,2862.5844420279645,11.450337768111858,1.0,3.0,4.0,476.2075040091553,363.7924959908447
1477,0.25,4497.493058614102,4.4974930586141015,1477.0,106.0,1477.0,34.0,37.0,35.0,424.0,1060.7991026807388,4.243196410722955,2.0,3.0,8.0,499.60436533500524,-75.60436533500524
1480,0.25,4909.4101471320155,4.909410147132015,1480.0,208.0,1480.0,53.0,64.0,91.0,832.0,2073.0070659885946,8.292028263954379,6.0,4.0,24.0,560.8540020779353,271.1459979220647
1484,0.25,4810.378021764437,4.810378021764437,1484.0,184.0,1484.0,48.0,61.0,75.0,736.0,4072.7090711112046,16.29083628444482,6.0,3.6666666666666665,24.0,534.8323238721125,201.1676761278875
1485,0.25,1875.6050406482204,1.8756050406482205,1485.0,589.0,1485.0,196.0,196.0,197.0,2356.0,4896.657604484566,19.586630417938263,18.0,3.9444444444444446,72.0,998.3980959312319,1357.6019040687681
1486,0.25,2035.443462251959,2.0354434622519593,1486.0,336.0,1486.0,94.0,74.0,168.0,1344.0,4721.447619965043,18.88579047986017,8.0,3.75,32.0,951.3503957696395,392.6496042303605
1487,0.25,1918.4521905785896,1.9184521905785896,1487.0,33.0,1487.0,6.0,14.0,13.0,132.0,3645.0672361763627,14.58026894470545,5.0,3.6,20.0,950.2474874579594,-818.2474874579594
1488,0.25,2303.3876415087016,2.3033876415087016,1488.0,124.0,1488.0,45.0,35.0,44.0,496.0,3852.1961426489693,15.408784570595877,4.0,3.75,16.0,912.1101934786363,-416.11019347863635
1489,0.25,1389.3117607280697,1.3893117607280696,1489.0,478.0,1489.0,136.0,141.0,201.0,1912.0,5484.810005402061,21.939240021608242,12.0,3.75,48.0,1045.975846282349,866.024153717651
1490,0.25,1598.5377655897153,1.5985377655897153,1490.0,513.0,1490.0,140.0,192.0,181.0,2052.0,3492.892960570685,13.971571842282739,6.0,3.3333333333333335,24.0,964.6788085231169,1087.321191476883
1491,0.25,2053.7496261831275,2.0537496261831274,1491.0,225.0,1491.0,95.0,55.0,75.0,900.0,5441.7253515988,21.766901406395203,14.0,3.2857142857142856,56.0,892.2241456131635,7.7758543868364995
1492,0.25,1610.2023809223815,1.6102023809223815,1492.0,152.0,1492.0,60.0,34.0,58.0,608.0,6428.369110050671,25.713476440202683,21.0,3.619047619047619,84.0,997.706121562494,-389.706121562494
1493,0.25,917.867130084549,0.917867130084549,1493.0,357.0,1493.0,132.0,57.0,168.0,1428.0,4018.8743842095582,16.075497536838235,12.0,3.25,48.0,1054.2312445443447,373.7687554556553
1494,0.25,1211.451975114522,1.2114519751145219,1494.0,303.0,1494.0,70.0,43.0,190.0,1212.0,5330.204202815713,21.32081681126285,7.0,3.7142857142857144,28.0,1067.6813157357492,144.3186842642508
1495,0.25,3399.152310777309,3.399152310777309,1495.0,218.0,1495.0,48.0,25.0,145.0,872.0,4925.322706702039,19.701290826808155,9.0,3.0,36.0,660.4554547265386,211.54454527346138
1496,0.25,2510.877948228703,2.5108779482287034,1496.0,162.0,1496.0,34.0,40.0,88.0,648.0,6907.998808409431,27.631995233637724,22.0,3.3636363636363638,88.0,834.751424599549,-186.75142459954895
1497,0.25,2946.0774347226434,2.9460774347226435,1497.0,171.0,1497.0,71.0,47.0,53.0,684.0,7663.718496026337,30.654873984105347,24.0,3.0,96.0,726.8078936512177,-42.80789365121768
1498,0.25,2755.297652046738,2.755297652046738,1498.0,121.0,1498.0,33.0,32.0,56.0,484.0,5839.678399755127,23.35871359902051,19.0,3.1052631578947367,76.0,767.5447554678943,-283.54475546789433
1499,0.25,3235.201590605296,3.235201590605296,1499.0,64.0,1499.0,24.0,17.0,23.0,256.0,1340.1590206514911,5.360636082605964,0.0,0.0,0.0,319.74224569099175,-63.74224569099175
1500,0.25,2284.0317359646074,2.284031735964607,1500.0,244.0,1500.0,44.0,56.0,144.0,976.0,6127.134628427257,24.508538513709027,17.0,3.4705882352941178,68.0,880.9754896638422,95.02451033615785
1501,0.25,2151.532911876045,2.151532911876045,1501.0,263.0,1501.0,99.0,84.0,80.0,1052.0,4992.578595596218,19.970314382384874,13.0,3.1538461538461537,52.0,861.872055675877,190.12794432412295
1502,0.25,2646.499206757218,2.646499206757218,1502.0,403.0,1502.0,121.0,124.0,158.0,1612.0,4740.201998732584,18.960807994930335,8.0,3.25,32.0,801.0745140510273,810.9254859489727
1503,0.25,3143.059374534206,3.1430593745342064,1503.0,177.0,1503.0,66.0,45.0,66.0,708.0,5227.692662431983,20.910770649727933,9.0,3.2222222222222223,36.0,724.9766194199267,-16.976619419926692
1504,0.25,2131.052972330376,2.131052972330376,1504.0,269.0,1504.0,102.0,68.0,99.0,1076.0,6012.47156340306,24.04988625361224,24.0,3.5,96.0,906.9548245306089,169.0451754693911
1505,0.25,846.9617753891947,0.8469617753891947,1505.0,318.0,1505.0,151.0,47.0,120.0,1272.0,5120.067231518067,20.48026892607227,25.0,3.08,100.0,1043.9476009677455,228.05239903225447
1506,0.25,1045.0877616024345,1.0450877616024346,1506.0,221.0,1506.0,127.0,29.0,65.0,884.0,6734.802601947381,26.939210407789524,18.0,3.5555555555555554,72.0,1072.7476685734564,-188.7476685734564
1507,0.25,1828.096493736785,1.8280964937367852,1507.0,79.0,1507.0,20.0,8.0,51.0,316.0,5083.74983996464,20.33499935985856,19.0,3.0526315789473686,76.0,896.9339336274651,-580.9339336274651
1508,0.25,1402.523657530224,1.402523657530224,1508.0,204.0,1508.0,80.0,43.0,81.0,816.0,6766.049413051704,27.064197652206815,15.0,3.6,60.0,1025.8047921946281,-209.80479219462813
1509,0.25,710.2825701391693,0.7102825701391693,1509.0,252.0,1509.0,80.0,64.0,108.0,1008.0,5065.33344949337,20.261333797973478,17.0,3.5294117647058822,68.0,1118.6011908582434,-110.6011908582434
1510,0.25,1659.5872048208387,1.6595872048208387,1510.0,213.0,1510.0,84.0,60.0,69.0,852.0,4946.9866004198,19.7879464016792,9.0,3.2222222222222223,36.0,942.2298853580073,-90.22988535800732
1511,0.25,360.0515920847089,0.3600515920847089,1511.0,452.0,1511.0,132.0,132.0,188.0,1808.0,4900.230825482893,19.600923301931573,13.0,3.3076923076923075,52.0,1142.9367827882807,665.0632172117193
1512,0.25,1174.4639244882212,1.1744639244882211,1512.0,370.0,1512.0,158.0,93.0,119.0,1480.0,6284.945881421598,25.13978352568639,18.0,3.7777777777777777,72.0,1080.8172041674313,399.1827958325687
1513,0.25,645.5960265025033,0.6455960265025033,1513.0,302.0,1513.0,176.0,33.0,93.0,1208.0,3177.984575856537,12.711938303426148,12.0,3.9166666666666665,48.0,1175.1548225723486,32.84517742765138
1514,0.25,204.76828112539934,0.20476828112539935,1514.0,414.0,1514.0,196.0,25.0,193.0,1656.0,4388.045879051201,17.552183516204806,22.0,3.1818181818181817,88.0,1150.3748041311724,505.62519586882763
1515,0.25,1415.9959772260734,1.4159959772260733,1515.0,350.0,1515.0,158.0,90.0,102.0,1400.0,7374.7397863648175,29.49895914545927,26.0,3.3076923076923075,104.0,988.294605466366,411.70539453363403
1516,0.25,1905.3032375555479,1.9053032375555479,1516.0,413.0,1516.0,169.0,120.0,124.0,1652.0,6249.583740191152,24.99833496076461,14.0,3.2142857142857144,56.0,905.2800992492755,746.7199007507245
1517,0.25,504.7504021612695,0.5047504021612695,1517.0,506.0,1517.0,200.0,94.0,212.0,2024.0,2312.4992061342346,9.249996824536938,6.0,3.0,24.0,1084.338207920181,939.661792079819
1518,0.25,938.0345345461398,0.9380345345461397,1518.0,552.0,1518.0,188.0,167.0,197.0,2208.0,4921.820337289648,19.687281349158592,13.0,3.3846153846153846,52.0,1067.6435499910465,1140.3564500089535
1519,0.25,1384.6795685330017,1.3846795685330016,1519.0,269.0,1519.0,45.0,30.0,194.0,1076.0,5092.116091921429,20.368464367685714,23.0,3.739130434782609,92.0,1045.3327644575893,30.667235542410708
1520,0.25,890.0571262528659,0.8900571262528659,1520.0,377.0,1520.0,115.0,87.0,175.0,1508.0,6553.281827907411,26.213127311629645,33.0,3.696969696969697,132.0,1112.6441371071378,395.3558628928622
1521,0.25,408.73691841364206,0.40873691841364207,1521.0,353.0,1521.0,123.0,92.0,138.0,1412.0,4319.2577304518745,17.277030921807498,8.0,3.125,32.0,1113.5961217796826,298.40387822031744
1522,0.25,1882.1459366988443,1.8821459366988442,1522.0,272.0,1522.0,101.0,48.0,123.0,1088.0,6363.106776840459,25.452427107361835,23.0,3.4782608695652173,92.0,940.764127923328,147.23587207667197
1523,0.25,1988.659404479381,1.988659404479381,1523.0,469.0,1523.0,175.0,111.0,183.0,1876.0,4391.71989034687,17.56687956138748,9.0,3.3333333333333335,36.0,907.5458188437267,968.4541811562733
1524,0.25,1097.4946869966284,1.0974946869966284,1524.0,226.0,1524.0,61.0,41.0,124.0,904.0,5234.857292998814,20.939429171995258,18.0,3.2777777777777777,72.0,1031.3020090579157,-127.30200905791571
1525,0.25,1632.9490470915991,1.632949047091599,1525.0,84.0,1525.0,29.0,26.0,29.0,336.0,4501.167651665968,18.004670606663872,10.0,3.2,40.0,943.4293647023553,-607.4293647023553
1526,0.25,1136.511508923949,1.1365115089239488,1526.0,359.0,1526.0,198.0,47.0,114.0,1436.0,5149.227630930551,20.596910523722205,10.0,3.8,40.0,1089.076960583158,346.9230394168419
1527,0.25,1754.655376531152,1.754655376531152,1527.0,67.0,1527.0,26.0,19.0,22.0,268.0,2836.8817281434804,11.34752691257392,5.0,3.0,20.0,901.2906635590507,-633.2906635590507
1528,0.25,1305.3548597637764,1.3053548597637763,1528.0,208.0,1528.0,108.0,35.0,65.0,832.0,5238.8765027258305,20.95550601090332,10.0,3.1,40.0,979.2478058940269,-147.2478058940269
1529,0.25,910.5422172684459,0.910542217268446,1529.0,283.0,1529.0,91.0,25.0,167.0,1132.0,5203.65083894729,20.81460335578916,7.0,3.142857142857143,28.0,1042.2781270900828,89.72187290991724
1530,0.25,673.9606434706462,0.6739606434706462,1530.0,301.0,1530.0,183.0,34.0,84.0,1204.0,6951.23021072129,27.80492084288516,31.0,3.6451612903225805,124.0,1137.992703531353,66.00729646864693
1531,0.25,1319.6135909501897,1.3196135909501898,1531.0,251.0,1531.0,79.0,51.0,121.0,1004.0,3715.3853800185766,14.861541520074306,5.0,3.6,20.0,1037.9469025162102,-33.94690251621023
1532,0.25,1617.4808221123442,1.6174808221123442,1532.0,170.0,1532.0,56.0,48.0,66.0,680.0,5806.4520293679125,23.22580811747165,22.0,3.4545454545454546,88.0,976.6409229653385,-296.6409229653385
1533,0.25,1168.9806880097226,1.1689806880097227,1533.0,300.0,1533.0,103.0,79.0,118.0,1200.0,4436.544939012783,17.746179756051134,16.0,3.6875,64.0,1070.6447392112163,129.35526078878365
1534,0.25,1997.7758608968113,1.9977758608968113,1534.0,51.0,1534.0,18.0,10.0,23.0,204.0,5412.074650815072,21.64829860326029,13.0,3.3076923076923075,52.0,903.093425177985,-699.093425177985
1535,0.25,3129.0757631990427,3.129075763199043,1535.0,100.0,1535.0,23.0,44.0,33.0,400.0,1461.1831287629875,5.84473251505195,0.0,0.0,0.0,335.28428488465215,64.71571511534785
1536,0.25,2629.8766038274307,2.6298766038274306,1536.0,154.0,1536.0,47.0,54.0,53.0,616.0,3574.3536846566876,14.29741473862675,6.0,3.0,24.0,773.1152424554712,-157.11524245547116
1537,0.25,3194.2773880538284,3.194277388053828,1537.0,182.0,1537.0,58.0,52.0,72.0,728.0,2834.112743792193,11.336450975168773,3.0,3.0,12.0,690.4592168322263,37.540783167773725
1538,0.25,2707.1283403915704,2.7071283403915705,1538.0,72.0,1538.0,17.0,21.0,34.0,288.0,3487.400052715061,13.949600210860245,3.0,3.3333333333333335,12.0,802.3266404939636,-514.3266404939636
1539,0.25,2225.686337036387,2.2256863370363873,1539.0,217.0,1539.0,71.0,82.0,64.0,868.0,3996.5108780161286,15.986043512064514,10.0,3.2,40.0,856.6234813748147,11.376518625185327
1540,0.25,2421.976996352931,2.421976996352931,1540.0,316.0,1540.0,78.0,83.0,155.0,1264.0,4421.462060499986,17.685848241999945,23.0,3.0,92.0,803.5619671283089,460.4380328716911
1541,0.25,3334.021735355711,3.334021735355711,1541.0,28.0,1541.0,13.0,4.0,11.0,112.0,2335.54784001392,9.34219136005568,8.0,3.0,32.0,669.9937733493293,-557.9937733493293
1542,0.25,2870.685763253013,2.870685763253013,1542.0,115.0,1542.0,13.0,44.0,58.0,460.0,2026.9944359572357,8.107977743828943,6.0,3.0,24.0,737.84894125946,-277.84894125946005
1543,0.25,3106.9486077719166,3.1069486077719164,1543.0,43.0,1543.0,6.0,24.0,13.0,172.0,1959.8422995030057,7.839369198012023,2.0,3.0,8.0,703.2484441018556,-531.2484441018556
1544,0.25,3539.4906175630163,3.539490617563016,1544.0,29.0,1544.0,9.0,8.0,12.0,116.0,2110.8828595329323,8.44353143813173,1.0,3.0,4.0,639.9030263710366,-523.9030263710366
1545,0.25,761.1562050371771,0.7611562050371771,1545.0,209.0,1545.0,103.0,47.0,59.0,836.0,7120.8355618064725,28.483342247225888,29.0,3.2758620689655173,116.0,1080.3255986782362,-244.32559867823625
1546,0.25,1526.3126833991314,1.5263126833991314,1546.0,23.0,1546.0,8.0,6.0,9.0,92.0,5323.994870865621,21.295979483462485,22.0,3.6818181818181817,88.0,1017.6230010626311,-925.6230010626311
1547,0.25,1221.3319239497976,1.2213319239497975,1547.0,276.0,1547.0,98.0,45.0,133.0,1104.0,5038.1320094629,20.1525280378516,10.0,3.2,40.0,1003.7103501797385,100.2896498202615
1548,0.25,2206.141230070415,2.2061412300704153,1548.0,366.0,1548.0,93.0,87.0,186.0,1464.0,6415.531682410935,25.66212672964374,15.0,3.6666666666666665,60.0,916.2206369275259,547.7793630724741
1549,0.25,1454.91837845913,1.45491837845913,1549.0,197.0,1549.0,72.0,27.0,98.0,788.0,4386.653588978835,17.546614355915338,13.0,3.6153846153846154,52.0,1020.0020065956088,-232.0020065956088
1550,0.25,1800.5341728213252,1.8005341728213253,1550.0,184.0,1550.0,47.0,40.0,97.0,736.0,5553.856507505372,22.215426030021487,28.0,3.5,112.0,955.3590279348084,-219.3590279348084
1551,0.25,1704.096408203254,1.704096408203254,1551.0,50.0,1551.0,11.0,14.0,25.0,200.0,1777.8840472369002,7.111536188947601,0.0,0.0,0.0,543.9713267366009,-343.9713267366009
1552,0.25,2505.8635292068325,2.5058635292068323,1552.0,163.0,1552.0,84.0,23.0,56.0,652.0,7017.857480303706,28.071429921214825,17.0,3.411764705882353,68.0,841.3369637387157,-189.33696373871567
1553,0.25,1878.5846768166882,1.8785846768166883,1553.0,37.0,1553.0,11.0,7.0,19.0,148.0,5512.60861177823,22.05043444711292,17.0,3.3529411764705883,68.0,926.049985940082,-778.049985940082
1554,0.25,2157.3632534855346,2.1573632534855345,1554.0,88.0,1554.0,23.0,28.0,37.0,352.0,5566.115041807529,22.26446016723012,24.0,3.5833333333333335,96.0,913.2329183874083,-561.2329183874083
1555,0.25,2324.5217336850847,2.3245217336850845,1555.0,51.0,1555.0,15.0,16.0,20.0,204.0,2828.7773755773715,11.315109502309486,2.0,4.0,8.0,939.408761224752,-735.408761224752
1556,0.25,1666.9759293199172,1.6669759293199171,1556.0,10.0,1556.0,0.0,2.0,8.0,40.0,5400.216879416614,21.600867517666455,19.0,3.3684210526315788,76.0,958.9218700932522,-918.9218700932522
1557,0.25,2007.1215981832147,2.0071215981832147,1557.0,63.0,1557.0,15.0,26.0,22.0,252.0,5073.631022362501,20.294524089450007,14.0,3.2142857142857144,56.0,890.368884984234,-638.368884984234
1558,0.25,1775.8583641193832,1.7758583641193832,1558.0,61.0,1558.0,14.0,19.0,28.0,244.0,3954.672737039418,15.818690948157672,6.0,3.0,24.0,898.1855036543133,-654.1855036543133
1559,0.25,2250.770052538706,2.250770052538706,1559.0,266.0,1559.0,54.0,48.0,164.0,1064.0,3556.661067076965,14.22664426830786,9.0,3.2222222222222223,36.0,855.6516488022803,208.3483511977197
1560,0.25,2704.7539981237906,2.7047539981237905,1560.0,122.0,1560.0,45.0,26.0,51.0,488.0,3761.7055663012193,15.046822265204877,14.0,3.142857142857143,56.0,779.5173034403077,-291.5173034403077
1561,0.25,2165.8951149407762,2.1658951149407764,1561.0,158.0,1561.0,60.0,35.0,63.0,632.0,5799.13158743837,23.19652634975348,15.0,3.6,60.0,914.0096769021054,-282.0096769021054
1562,0.25,2437.3817940334784,2.4373817940334783,1562.0,145.0,1562.0,54.0,38.0,53.0,580.0,4462.138384675268,17.848553538701072,11.0,3.4545454545454546,44.0,856.5671072697667,-276.56710726976667
1563,0.25,2734.6405119132946,2.7346405119132946,1563.0,105.0,1563.0,44.0,26.0,35.0,420.0,2018.0710762367016,8.072284304946807,4.0,3.5,16.0,818.559931164152,-398.559931164152
1564,0.25,2665.2194185313588,2.665219418531359,1564.0,72.0,1564.0,20.0,25.0,27.0,288.0,3689.216519633139,14.756866078532555,7.0,3.2857142857142856,28.0,802.6749028823066,-514.6749028823066
1565,0.25,2697.8260638623615,2.6978260638623617,1565.0,19.0,1565.0,2.0,7.0,10.0,76.0,4249.570694229975,16.9982827769199,16.0,3.0,64.0,763.1641005245981,-687.1641005245981
1566,0.25,3031.5933716195186,3.0315933716195187,1566.0,202.0,1566.0,76.0,57.0,69.0,808.0,6757.809496263177,27.031237985052705,27.0,3.1481481481481484,108.0,732.2952005141454,75.70479948585455
1567,0.25,3800.0377276823106,3.8000377276823105,1567.0,104.0,1567.0,26.0,36.0,42.0,416.0,1118.7266448255289,4.474906579302115,0.0,0.0,0.0,237.02246300471393,178.97753699528607
1568,0.25,3400.79734052592,3.4007973405259198,1568.0,172.0,1568.0,63.0,52.0,57.0,688.0,1766.3778660301145,7.065511464120458,1.0,3.0,4.0,660.2145414874855,27.785458512514538
1569,0.25,4105.189353952051,4.105189353952051,1569.0,47.0,1569.0,9.0,15.0,23.0,188.0,3461.9922971567953,13.84796918862718,5.0,3.2,20.0,581.3718271127063,-393.37182711270634
1570,0.25,3738.678302732195,3.738678302732195,1570.0,112.0,1570.0,41.0,34.0,37.0,448.0,2827.3410750617836,11.309364300247134,4.0,3.0,16.0,610.7321554769695,-162.73215547696952
1571,0.25,3406.2958284388214,3.4062958284388216,1571.0,426.0,1571.0,115.0,141.0,170.0,1704.0,4420.340513755865,17.68136205502346,11.0,3.272727272727273,44.0,692.5659884767258,1011.4340115232742
1572,0.25,4445.77018432055,4.4457701843205495,1572.0,101.0,1572.0,29.0,37.0,35.0,404.0,3466.504357016943,13.86601742806777,5.0,3.8,20.0,604.4387787945834,-200.4387787945834
1573,0.25,3809.874561036365,3.8098745610363647,1573.0,82.0,1573.0,14.0,38.0,30.0,328.0,4275.800124933067,17.10320049973227,12.0,3.4166666666666665,48.0,650.9615859306379,-322.96158593063785
1574,0.25,4109.745533644729,4.1097455336447295,1574.0,303.0,1574.0,127.0,70.0,106.0,1212.0,5048.931837196831,20.195727348787326,16.0,3.75,64.0,647.5705819297357,564.4294180702643
1575,0.25,2194.5927796389806,2.1945927796389806,1575.0,197.0,1575.0,56.0,49.0,92.0,788.0,5109.572493249723,20.43828997299889,12.0,3.1666666666666665,48.0,857.1246219420262,-69.12462194202624
1576,0.25,2862.1049818274028,2.862104981827403,1576.0,17.0,1576.0,7.0,5.0,5.0,68.0,3178.3963526769476,12.71358541070779,6.0,3.0,24.0,739.1055895654238,-671.1055895654238
1577,0.25,2332.67513553919,2.3326751355391897,1577.0,201.0,1577.0,72.0,59.0,70.0,804.0,4143.518682555547,16.574074730222186,9.0,3.2222222222222223,36.0,843.6567174904089,-39.65671749040894
1578,0.25,2562.520069673993,2.562520069673993,,0.0,,0.0,0.0,0.0,0.0,2369.7403618653257,9.478961447461304,0.0,0.0,0.0,418.25589518315456,-418.25589518315456
1579,0.25,2688.592637131156,2.688592637131156,1579.0,333.0,1579.0,120.0,83.0,130.0,1332.0,3974.7565904877697,15.899026361951078,5.0,3.4,20.0,813.1461489530806,518.8538510469194
1580,0.25,2802.4393281487996,2.8024393281488,1580.0,130.0,1580.0,44.0,46.0,40.0,520.0,2815.27987172757,11.26111948691028,7.0,3.5714285714285716,28.0,817.3147474567684,-297.3147474567684
1581,0.25,3256.3688100388067,3.256368810038807,1581.0,1.0,1581.0,0.0,1.0,0.0,4.0,2255.337867780125,9.0213514711205,3.0,3.0,12.0,681.3659797035631,-677.3659797035631
1582,0.25,2996.4649184454543,2.9964649184454544,1582.0,1.0,1582.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,354.7050328499419,-350.7050328499419
1583,0.25,3184.4659314284054,3.1844659314284054,1583.0,270.0,1583.0,81.0,69.0,120.0,1080.0,5078.058648274217,20.312234593096868,10.0,3.1,40.0,704.0535516880806,375.9464483119194
1584,0.25,3676.4426728817452,3.676442672881745,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.12285602685404,-255.12285602685404
2230,0.25,2890.176968609046,2.890176968609046,2230.0,181.0,2230.0,34.0,73.0,74.0,724.0,3484.9704325959856,13.939881730383942,5.0,3.4,20.0,783.624291199606,-59.62429119960598
2231,0.25,3118.9721208050173,3.1189721208050174,2231.0,232.0,2231.0,60.0,44.0,128.0,928.0,5413.4806458283365,21.653922583313346,6.0,3.5,24.0,762.2748865642948,165.72511343570523
2232,0.25,3356.3992327895817,3.3563992327895815,2232.0,100.0,2232.0,27.0,35.0,38.0,400.0,3397.414713425239,13.589658853700955,11.0,3.5454545454545454,44.0,733.0299993997496,-333.0299993997496
2233,0.25,3164.75709161208,3.16475709161208,2233.0,170.0,2233.0,79.0,47.0,44.0,680.0,4805.479802897115,19.22191921158846,14.0,3.5,56.0,755.569715653919,-75.56971565391905
2234,0.25,3555.317143427751,3.555317143427751,2234.0,139.0,2234.0,11.0,38.0,90.0,556.0,2678.4358606748333,10.713743442699332,3.0,4.0,12.0,759.1597967161306,-203.1597967161306
2235,0.25,3223.4378587758943,3.223437858775894,2235.0,172.0,2235.0,55.0,52.0,65.0,688.0,3113.5069721162727,12.45402788846509,7.0,3.857142857142857,28.0,790.3954489098167,-102.39544890981665
2236,0.25,3831.14978953614,3.83114978953614,2236.0,199.0,2236.0,66.0,50.0,83.0,796.0,4675.3754896826895,18.70150195873076,12.0,3.5,48.0,657.9770590628191,138.02294093718092
